ZIP,COUNTYNAME,STATE,STCOUNTYFP,CLASSFP,IECC_Climate_Zone,Lockout_Setpoint
15763,Indiana County,PA,42063,H1,5A,69.0
15716,Indiana County,PA,42063,H1,5A,69.0
15710,Indiana County,PA,42063,H1,5A,69.0
15681,Indiana County,PA,42063,H1,5A,69.0
15748,Indiana County,PA,42063,H1,5A,69.0
16222,Indiana County,PA,42063,H1,5A,69.0
15777,Indiana County,PA,42063,H1,5A,69.0
15761,Indiana County,PA,42063,H1,5A,69.0
15757,Indiana County,PA,42063,H1,5A,69.0
15712,Indiana County,PA,42063,H1,5A,69.0
15754,Indiana County,PA,42063,H1,5A,69.0
15752,Indiana County,PA,42063,H1,5A,69.0
15720,Indiana County,PA,42063,H1,5A,69.0
15756,Indiana County,PA,42063,H1,5A,69.0
15732,Indiana County,PA,42063,H1,5A,69.0
15705,Indiana County,PA,42063,H1,5A,69.0
15774,Indiana County,PA,42063,H1,5A,69.0
15724,Indiana County,PA,42063,H1,5A,69.0
15954,Indiana County,PA,42063,H1,5A,69.0
15758,Indiana County,PA,42063,H1,5A,69.0
15739,Indiana County,PA,42063,H1,5A,69.0
15701,Indiana County,PA,42063,H1,5A,69.0
15747,Indiana County,PA,42063,H1,5A,69.0
15727,Indiana County,PA,42063,H1,5A,69.0
15929,Indiana County,PA,42063,H1,5A,69.0
15825,Jefferson County,PA,42065,H1,5A,69.0
15784,Jefferson County,PA,42065,H1,5A,69.0
15764,Jefferson County,PA,42065,H1,5A,69.0
15772,Jefferson County,PA,42065,H1,5A,69.0
15781,Jefferson County,PA,42065,H1,5A,69.0
15824,Jefferson County,PA,42065,H1,5A,69.0
15767,Jefferson County,PA,42065,H1,5A,69.0
15851,Jefferson County,PA,42065,H1,5A,69.0
15860,Jefferson County,PA,42065,H1,5A,69.0
15828,Jefferson County,PA,42065,H1,5A,69.0
15778,Jefferson County,PA,42065,H1,5A,69.0
15853,Jefferson County,PA,42065,H1,5A,69.0
15776,Jefferson County,PA,42065,H1,5A,69.0
15780,Jefferson County,PA,42065,H1,5A,69.0
15863,Jefferson County,PA,42065,H1,5A,69.0
15744,Jefferson County,PA,42065,H1,5A,69.0
15733,Jefferson County,PA,42065,H1,5A,69.0
15847,Jefferson County,PA,42065,H1,5A,69.0
15801,Jefferson County,PA,42065,H1,5A,69.0
15840,Jefferson County,PA,42065,H1,5A,69.0
15864,Jefferson County,PA,42065,H1,5A,69.0
15730,Jefferson County,PA,42065,H1,5A,69.0
15823,Jefferson County,PA,42065,H1,5A,69.0
15829,Jefferson County,PA,42065,H1,5A,69.0
15711,Jefferson County,PA,42065,H1,5A,69.0
15865,Jefferson County,PA,42065,H1,5A,69.0
16217,Jefferson County,PA,42065,H1,5A,69.0
15715,Jefferson County,PA,42065,H1,5A,69.0
16240,Jefferson County,PA,42065,H1,5A,69.0
16222,Jefferson County,PA,42065,H1,5A,69.0
15763,Jefferson County,PA,42065,H1,5A,69.0
15770,Jefferson County,PA,42065,H1,5A,69.0
17035,Juniata County,PA,42067,H1,5A,69.0
17243,Juniata County,PA,42067,H1,5A,69.0
17021,Juniata County,PA,42067,H1,5A,69.0
17094,Juniata County,PA,42067,H1,5A,69.0
17014,Juniata County,PA,42067,H1,5A,69.0
17049,Juniata County,PA,42067,H1,5A,69.0
17082,Juniata County,PA,42067,H1,5A,69.0
17086,Juniata County,PA,42067,H1,5A,69.0
17076,Juniata County,PA,42067,H1,5A,69.0
17056,Juniata County,PA,42067,H1,5A,69.0
17058,Juniata County,PA,42067,H1,5A,69.0
17059,Juniata County,PA,42067,H1,5A,69.0
17045,Juniata County,PA,42067,H1,5A,69.0
17853,Juniata County,PA,42067,H1,5A,69.0
17062,Juniata County,PA,42067,H1,5A,69.0
18444,Lackawanna County,PA,42069,H1,5A,69.0
18508,Lackawanna County,PA,42069,H1,5A,69.0
18510,Lackawanna County,PA,42069,H1,5A,69.0
18501,Lackawanna County,PA,42069,H1,5A,69.0
18518,Lackawanna County,PA,42069,H1,5A,69.0
18420,Lackawanna County,PA,42069,H1,5A,69.0
18640,Lackawanna County,PA,42069,H1,5A,69.0
18472,Lackawanna County,PA,42069,H1,5A,69.0
18452,Lackawanna County,PA,42069,H1,5A,69.0
18414,Lackawanna County,PA,42069,H1,5A,69.0
18446,Lackawanna County,PA,42069,H1,5A,69.0
18403,Lackawanna County,PA,42069,H1,5A,69.0
18447,Lackawanna County,PA,42069,H1,5A,69.0
18421,Lackawanna County,PA,42069,H1,5A,69.0
18517,Lackawanna County,PA,42069,H1,5A,69.0
18407,Lackawanna County,PA,42069,H1,5A,69.0
18505,Lackawanna County,PA,42069,H1,5A,69.0
18503,Lackawanna County,PA,42069,H1,5A,69.0
18424,Lackawanna County,PA,42069,H1,5A,69.0
18641,Lackawanna County,PA,42069,H1,5A,69.0
18411,Lackawanna County,PA,42069,H1,5A,69.0
18519,Lackawanna County,PA,42069,H1,5A,69.0
18504,Lackawanna County,PA,42069,H1,5A,69.0
18410,Lackawanna County,PA,42069,H1,5A,69.0
18471,Lackawanna County,PA,42069,H1,5A,69.0
18509,Lackawanna County,PA,42069,H1,5A,69.0
18428,Lackawanna County,PA,42069,H1,5A,69.0
18507,Lackawanna County,PA,42069,H1,5A,69.0
18448,Lackawanna County,PA,42069,H1,5A,69.0
18515,Lackawanna County,PA,42069,H1,5A,69.0
18416,Lackawanna County,PA,42069,H1,5A,69.0
18540,Lackawanna County,PA,42069,H1,5A,69.0
18440,Lackawanna County,PA,42069,H1,5A,69.0
18433,Lackawanna County,PA,42069,H1,5A,69.0
18436,Lackawanna County,PA,42069,H1,5A,69.0
18512,Lackawanna County,PA,42069,H1,5A,69.0
18434,Lackawanna County,PA,42069,H1,5A,69.0
18419,Lackawanna County,PA,42069,H1,5A,69.0
18653,Lackawanna County,PA,42069,H1,5A,69.0
18642,Lackawanna County,PA,42069,H1,5A,69.0
17557,Lancaster County,PA,42071,H1,5A,69.0
17545,Lancaster County,PA,42071,H1,5A,69.0
17550,Lancaster County,PA,42071,H1,5A,69.0
17552,Lancaster County,PA,42071,H1,5A,69.0
17519,Lancaster County,PA,42071,H1,5A,69.0
17508,Lancaster County,PA,42071,H1,5A,69.0
17535,Lancaster County,PA,42071,H1,5A,69.0
17555,Lancaster County,PA,42071,H1,5A,69.0
17608,Lancaster County,PA,42071,H1,5A,69.0
19551,Lancaster County,PA,42071,H1,5A,69.0
19543,Lancaster County,PA,42071,H1,5A,69.0
19344,Lancaster County,PA,42071,H1,5A,69.0
17581,Lancaster County,PA,42071,H1,5A,69.0
19540,Lancaster County,PA,42071,H1,5A,69.0
17521,Lancaster County,PA,42071,H1,5A,69.0
17504,Lancaster County,PA,42071,H1,5A,69.0
17575,Lancaster County,PA,42071,H1,5A,69.0
17580,Lancaster County,PA,42071,H1,5A,69.0
17517,Lancaster County,PA,42071,H1,5A,69.0
17538,Lancaster County,PA,42071,H1,5A,69.0
17547,Lancaster County,PA,42071,H1,5A,69.0
17554,Lancaster County,PA,42071,H1,5A,69.0
17527,Lancaster County,PA,42071,H1,5A,69.0
17569,Lancaster County,PA,42071,H1,5A,69.0
17566,Lancaster County,PA,42071,H1,5A,69.0
17073,Lancaster County,PA,42071,H1,5A,69.0
19363,Lancaster County,PA,42071,H1,5A,69.0
19310,Lancaster County,PA,42071,H1,5A,69.0
17509,Lancaster County,PA,42071,H1,5A,69.0
17536,Lancaster County,PA,42071,H1,5A,69.0
17604,Lancaster County,PA,42071,H1,5A,69.0
17537,Lancaster County,PA,42071,H1,5A,69.0
17501,Lancaster County,PA,42071,H1,5A,69.0
17516,Lancaster County,PA,42071,H1,5A,69.0
17568,Lancaster County,PA,42071,H1,5A,69.0
17528,Lancaster County,PA,42071,H1,5A,69.0
17603,Lancaster County,PA,42071,H1,5A,69.0
17563,Lancaster County,PA,42071,H1,5A,69.0
17605,Lancaster County,PA,42071,H1,5A,69.0
19362,Lancaster County,PA,42071,H1,5A,69.0
17560,Lancaster County,PA,42071,H1,5A,69.0
17529,Lancaster County,PA,42071,H1,5A,69.0
17518,Lancaster County,PA,42071,H1,5A,69.0
17576,Lancaster County,PA,42071,H1,5A,69.0
17582,Lancaster County,PA,42071,H1,5A,69.0
19501,Lancaster County,PA,42071,H1,5A,69.0
17506,Lancaster County,PA,42071,H1,5A,69.0
17699,Lancaster County,PA,42071,H1,5A,69.0
17543,Lancaster County,PA,42071,H1,5A,69.0
17522,Lancaster County,PA,42071,H1,5A,69.0
17502,Lancaster County,PA,42071,H1,5A,69.0
17601,Lancaster County,PA,42071,H1,5A,69.0
17565,Lancaster County,PA,42071,H1,5A,69.0
17579,Lancaster County,PA,42071,H1,5A,69.0
17505,Lancaster County,PA,42071,H1,5A,69.0
17533,Lancaster County,PA,42071,H1,5A,69.0
17507,Lancaster County,PA,42071,H1,5A,69.0
17551,Lancaster County,PA,42071,H1,5A,69.0
17540,Lancaster County,PA,42071,H1,5A,69.0
17602,Lancaster County,PA,42071,H1,5A,69.0
17584,Lancaster County,PA,42071,H1,5A,69.0
17520,Lancaster County,PA,42071,H1,5A,69.0
17567,Lancaster County,PA,42071,H1,5A,69.0
17564,Lancaster County,PA,42071,H1,5A,69.0
17570,Lancaster County,PA,42071,H1,5A,69.0
17022,Lancaster County,PA,42071,H1,5A,69.0
17512,Lancaster County,PA,42071,H1,5A,69.0
17532,Lancaster County,PA,42071,H1,5A,69.0
17562,Lancaster County,PA,42071,H1,5A,69.0
17578,Lancaster County,PA,42071,H1,5A,69.0
17572,Lancaster County,PA,42071,H1,5A,69.0
17314,Lancaster County,PA,42071,H1,5A,69.0
17534,Lancaster County,PA,42071,H1,5A,69.0
17503,Lancaster County,PA,42071,H1,5A,69.0
17585,Lancaster County,PA,42071,H1,5A,69.0
16117,Lawrence County,PA,42073,H1,5A,69.0
16601,Lawrence County,PA,42073,H1,5A,69.0
16156,Lawrence County,PA,42073,H1,5A,69.0
16057,Lawrence County,PA,42073,H1,5A,69.0
16037,Lawrence County,PA,42073,H1,5A,69.0
16127,Lawrence County,PA,42073,H1,5A,69.0
16160,Lawrence County,PA,42073,H1,5A,69.0
16108,Lawrence County,PA,42073,H1,5A,69.0
16102,Lawrence County,PA,42073,H1,5A,69.0
16157,Lawrence County,PA,42073,H1,5A,69.0
16143,Lawrence County,PA,42073,H1,5A,69.0
16101,Lawrence County,PA,42073,H1,5A,69.0
16116,Lawrence County,PA,42073,H1,5A,69.0
16132,Lawrence County,PA,42073,H1,5A,69.0
16140,Lawrence County,PA,42073,H1,5A,69.0
16155,Lawrence County,PA,42073,H1,5A,69.0
16142,Lawrence County,PA,42073,H1,5A,69.0
16141,Lawrence County,PA,42073,H1,5A,69.0
16123,Lawrence County,PA,42073,H1,5A,69.0
16172,Lawrence County,PA,42073,H1,5A,69.0
16112,Lawrence County,PA,42073,H1,5A,69.0
16120,Lawrence County,PA,42073,H1,5A,69.0
16051,Lawrence County,PA,42073,H1,5A,69.0
16105,Lawrence County,PA,42073,H1,5A,69.0
16159,Lawrence County,PA,42073,H1,5A,69.0
17010,Lebanon County,PA,42075,H1,5A,69.0
17083,Lebanon County,PA,42075,H1,5A,69.0
17064,Lebanon County,PA,42075,H1,5A,69.0
17041,Lebanon County,PA,42075,H1,5A,69.0
17042,Lebanon County,PA,42075,H1,5A,69.0
17028,Lebanon County,PA,42075,H1,5A,69.0
19567,Lebanon County,PA,42075,H1,5A,69.0
17046,Lebanon County,PA,42075,H1,5A,69.0
17067,Lebanon County,PA,42075,H1,5A,69.0
17078,Lebanon County,PA,42075,H1,5A,69.0
17087,Lebanon County,PA,42075,H1,5A,69.0
17039,Lebanon County,PA,42075,H1,5A,69.0
17016,Lebanon County,PA,42075,H1,5A,69.0
17038,Lebanon County,PA,42075,H1,5A,69.0
17088,Lebanon County,PA,42075,H1,5A,69.0
17077,Lebanon County,PA,42075,H1,5A,69.0
17085,Lebanon County,PA,42075,H1,5A,69.0
17073,Lebanon County,PA,42075,H1,5A,69.0
19551,Lebanon County,PA,42075,H1,5A,69.0
17026,Lebanon County,PA,42075,H1,5A,69.0
17545,Lebanon County,PA,42075,H1,5A,69.0
17003,Lebanon County,PA,42075,H1,5A,69.0
17033,Lebanon County,PA,42075,H1,5A,69.0
17963,Lebanon County,PA,42075,H1,5A,69.0
18951,Lehigh County,PA,42077,H1,5A,69.0
18101,Lehigh County,PA,42077,H1,5A,69.0
18106,Lehigh County,PA,42077,H1,5A,69.0
18087,Lehigh County,PA,42077,H1,5A,69.0
18011,Lehigh County,PA,42077,H1,5A,69.0
18049,Lehigh County,PA,42077,H1,5A,69.0
18066,Lehigh County,PA,42077,H1,5A,69.0
18015,Lehigh County,PA,42077,H1,5A,69.0
18041,Lehigh County,PA,42077,H1,5A,69.0
18059,Lehigh County,PA,42077,H1,5A,69.0
18018,Lehigh County,PA,42077,H1,5A,69.0
18069,Lehigh County,PA,42077,H1,5A,69.0
18080,Lehigh County,PA,42077,H1,5A,69.0
18195,Lehigh County,PA,42077,H1,5A,69.0
19529,Lehigh County,PA,42077,H1,5A,69.0
18065,Lehigh County,PA,42077,H1,5A,69.0
18046,Lehigh County,PA,42077,H1,5A,69.0
18036,Lehigh County,PA,42077,H1,5A,69.0
18031,Lehigh County,PA,42077,H1,5A,69.0
18053,Lehigh County,PA,42077,H1,5A,69.0
18092,Lehigh County,PA,42077,H1,5A,69.0
19530,Lehigh County,PA,42077,H1,5A,69.0
19539,Lehigh County,PA,42077,H1,5A,69.0
18034,Lehigh County,PA,42077,H1,5A,69.0
18032,Lehigh County,PA,42077,H1,5A,69.0
18102,Lehigh County,PA,42077,H1,5A,69.0
18103,Lehigh County,PA,42077,H1,5A,69.0
18109,Lehigh County,PA,42077,H1,5A,69.0
18017,Lehigh County,PA,42077,H1,5A,69.0
18079,Lehigh County,PA,42077,H1,5A,69.0
18098,Lehigh County,PA,42077,H1,5A,69.0
18037,Lehigh County,PA,42077,H1,5A,69.0
18078,Lehigh County,PA,42077,H1,5A,69.0
18052,Lehigh County,PA,42077,H1,5A,69.0
18104,Lehigh County,PA,42077,H1,5A,69.0
18105,Lehigh County,PA,42077,H1,5A,69.0
18060,Lehigh County,PA,42077,H1,5A,69.0
18062,Lehigh County,PA,42077,H1,5A,69.0
18051,Lehigh County,PA,42077,H1,5A,69.0
18068,Lehigh County,PA,42077,H1,5A,69.0
18424,Luzerne County,PA,42079,H1,5A,69.0
18704,Luzerne County,PA,42079,H1,5A,69.0
18709,Luzerne County,PA,42079,H1,5A,69.0
18641,Luzerne County,PA,42079,H1,5A,69.0
18651,Luzerne County,PA,42079,H1,5A,69.0
18618,Luzerne County,PA,42079,H1,5A,69.0
18216,Luzerne County,PA,42079,H1,5A,69.0
18711,Luzerne County,PA,42079,H1,5A,69.0
18219,Luzerne County,PA,42079,H1,5A,69.0
18249,Luzerne County,PA,42079,H1,5A,69.0
18708,Luzerne County,PA,42079,H1,5A,69.0
18640,Luzerne County,PA,42079,H1,5A,69.0
18617,Luzerne County,PA,42079,H1,5A,69.0
18703,Luzerne County,PA,42079,H1,5A,69.0
18762,Luzerne County,PA,42079,H1,5A,69.0
18610,Luzerne County,PA,42079,H1,5A,69.0
18239,Luzerne County,PA,42079,H1,5A,69.0
18710,Luzerne County,PA,42079,H1,5A,69.0
18655,Luzerne County,PA,42079,H1,5A,69.0
18660,Luzerne County,PA,42079,H1,5A,69.0
18636,Luzerne County,PA,42079,H1,5A,69.0
17815,Luzerne County,PA,42079,H1,5A,69.0
18255,Luzerne County,PA,42079,H1,5A,69.0
17821,Luzerne County,PA,42079,H1,5A,69.0
18611,Luzerne County,PA,42079,H1,5A,69.0
17814,Luzerne County,PA,42079,H1,5A,69.0
18201,Luzerne County,PA,42079,H1,5A,69.0
18705,Luzerne County,PA,42079,H1,5A,69.0
18644,Luzerne County,PA,42079,H1,5A,69.0
18602,Luzerne County,PA,42079,H1,5A,69.0
18769,Luzerne County,PA,42079,H1,5A,69.0
18234,Luzerne County,PA,42079,H1,5A,69.0
17878,Luzerne County,PA,42079,H1,5A,69.0
18202,Luzerne County,PA,42079,H1,5A,69.0
18603,Luzerne County,PA,42079,H1,5A,69.0
18612,Luzerne County,PA,42079,H1,5A,69.0
18635,Luzerne County,PA,42079,H1,5A,69.0
18601,Luzerne County,PA,42079,H1,5A,69.0
17985,Luzerne County,PA,42079,H1,5A,69.0
18221,Luzerne County,PA,42079,H1,5A,69.0
18657,Luzerne County,PA,42079,H1,5A,69.0
18411,Luzerne County,PA,42079,H1,5A,69.0
18222,Luzerne County,PA,42079,H1,5A,69.0
18656,Luzerne County,PA,42079,H1,5A,69.0
18643,Luzerne County,PA,42079,H1,5A,69.0
18661,Luzerne County,PA,42079,H1,5A,69.0
18701,Luzerne County,PA,42079,H1,5A,69.0
18642,Luzerne County,PA,42079,H1,5A,69.0
18765,Luzerne County,PA,42079,H1,5A,69.0
18247,Luzerne County,PA,42079,H1,5A,69.0
18225,Luzerne County,PA,42079,H1,5A,69.0
18706,Luzerne County,PA,42079,H1,5A,69.0
18707,Luzerne County,PA,42079,H1,5A,69.0
18621,Luzerne County,PA,42079,H1,5A,69.0
18622,Luzerne County,PA,42079,H1,5A,69.0
18256,Luzerne County,PA,42079,H1,5A,69.0
18251,Luzerne County,PA,42079,H1,5A,69.0
18627,Luzerne County,PA,42079,H1,5A,69.0
18223,Luzerne County,PA,42079,H1,5A,69.0
18654,Luzerne County,PA,42079,H1,5A,69.0
18224,Luzerne County,PA,42079,H1,5A,69.0
18702,Luzerne County,PA,42079,H1,5A,69.0
18634,Luzerne County,PA,42079,H1,5A,69.0
18615,Luzerne County,PA,42079,H1,5A,69.0
18766,Luzerne County,PA,42079,H1,5A,69.0
18246,Luzerne County,PA,42079,H1,5A,69.0
18764,Luzerne County,PA,42079,H1,5A,69.0
17737,Lycoming County,PA,42081,H1,5A,69.0
17752,Lycoming County,PA,42081,H1,5A,69.0
17723,Lycoming County,PA,42081,H1,5A,69.0
17702,Lycoming County,PA,42081,H1,5A,69.0
17776,Lycoming County,PA,42081,H1,5A,69.0
17765,Lycoming County,PA,42081,H1,5A,69.0
17814,Lycoming County,PA,42081,H1,5A,69.0
17762,Lycoming County,PA,42081,H1,5A,69.0
17720,Lycoming County,PA,42081,H1,5A,69.0
17763,Lycoming County,PA,42081,H1,5A,69.0
17740,Lycoming County,PA,42081,H1,5A,69.0
17756,Lycoming County,PA,42081,H1,5A,69.0
17744,Lycoming County,PA,42081,H1,5A,69.0
17758,Lycoming County,PA,42081,H1,5A,69.0
17810,Lycoming County,PA,42081,H1,5A,69.0
16930,Lycoming County,PA,42081,H1,5A,69.0
17747,Lycoming County,PA,42081,H1,5A,69.0
17772,Lycoming County,PA,42081,H1,5A,69.0
17728,Lycoming County,PA,42081,H1,5A,69.0
17701,Lycoming County,PA,42081,H1,5A,69.0
17724,Lycoming County,PA,42081,H1,5A,69.0
17754,Lycoming County,PA,42081,H1,5A,69.0
17745,Lycoming County,PA,42081,H1,5A,69.0
17774,Lycoming County,PA,42081,H1,5A,69.0
17705,Lycoming County,PA,42081,H1,5A,69.0
17739,Lycoming County,PA,42081,H1,5A,69.0
17727,Lycoming County,PA,42081,H1,5A,69.0
17771,Lycoming County,PA,42081,H1,5A,69.0
17703,Lycoming County,PA,42081,H1,5A,69.0
17769,Lycoming County,PA,42081,H1,5A,69.0
16938,Lycoming County,PA,42081,H1,5A,69.0
17742,Lycoming County,PA,42081,H1,5A,69.0
16729,McKean County,PA,42083,H1,6A,71.0
16333,McKean County,PA,42083,H1,6A,71.0
16748,McKean County,PA,42083,H1,6A,71.0
16743,McKean County,PA,42083,H1,6A,71.0
16744,McKean County,PA,42083,H1,6A,71.0
16724,McKean County,PA,42083,H1,6A,71.0
16749,McKean County,PA,42083,H1,6A,71.0
16726,McKean County,PA,42083,H1,6A,71.0
16738,McKean County,PA,42083,H1,6A,71.0
16740,McKean County,PA,42083,H1,6A,71.0
16745,McKean County,PA,42083,H1,6A,71.0
16733,McKean County,PA,42083,H1,6A,71.0
16731,McKean County,PA,42083,H1,6A,71.0
16735,McKean County,PA,42083,H1,6A,71.0
16727,McKean County,PA,42083,H1,6A,71.0
16701,McKean County,PA,42083,H1,6A,71.0
16750,McKean County,PA,42083,H1,6A,71.0
16732,McKean County,PA,42083,H1,6A,71.0
16730,McKean County,PA,42083,H1,6A,71.0
16725,McKean County,PA,42083,H1,6A,71.0
15870,McKean County,PA,42083,H1,6A,71.0
16114,Mercer County,PA,42085,H1,5A,69.0
16125,Mercer County,PA,42085,H1,5A,69.0
16137,Mercer County,PA,42085,H1,5A,69.0
16145,Mercer County,PA,42085,H1,5A,69.0
16150,Mercer County,PA,42085,H1,5A,69.0
16134,Mercer County,PA,42085,H1,5A,69.0
16133,Mercer County,PA,42085,H1,5A,69.0
16142,Mercer County,PA,42085,H1,5A,69.0
16156,Mercer County,PA,42085,H1,5A,69.0
16314,Mercer County,PA,42085,H1,5A,69.0
16362,Mercer County,PA,42085,H1,5A,69.0
16038,Mercer County,PA,42085,H1,5A,69.0
16113,Mercer County,PA,42085,H1,5A,69.0
16148,Mercer County,PA,42085,H1,5A,69.0
16124,Mercer County,PA,42085,H1,5A,69.0
16121,Mercer County,PA,42085,H1,5A,69.0
16146,Mercer County,PA,42085,H1,5A,69.0
16161,Mercer County,PA,42085,H1,5A,69.0
16151,Mercer County,PA,42085,H1,5A,69.0
16127,Mercer County,PA,42085,H1,5A,69.0
16159,Mercer County,PA,42085,H1,5A,69.0
16110,Mercer County,PA,42085,H1,5A,69.0
16153,Mercer County,PA,42085,H1,5A,69.0
16154,Mercer County,PA,42085,H1,5A,69.0
16311,Mercer County,PA,42085,H1,5A,69.0
16057,Mercer County,PA,42085,H1,5A,69.0
16130,Mercer County,PA,42085,H1,5A,69.0
16143,Mercer County,PA,42085,H1,5A,69.0
16342,Mercer County,PA,42085,H1,5A,69.0
17841,Mifflin County,PA,42087,H1,5A,69.0
17029,Mifflin County,PA,42087,H1,5A,69.0
17059,Mifflin County,PA,42087,H1,5A,69.0
17009,Mifflin County,PA,42087,H1,5A,69.0
17060,Mifflin County,PA,42087,H1,5A,69.0
17004,Mifflin County,PA,42087,H1,5A,69.0
17002,Mifflin County,PA,42087,H1,5A,69.0
17066,Mifflin County,PA,42087,H1,5A,69.0
17054,Mifflin County,PA,42087,H1,5A,69.0
17063,Mifflin County,PA,42087,H1,5A,69.0
17084,Mifflin County,PA,42087,H1,5A,69.0
17075,Mifflin County,PA,42087,H1,5A,69.0
17044,Mifflin County,PA,42087,H1,5A,69.0
17051,Mifflin County,PA,42087,H1,5A,69.0
17099,Mifflin County,PA,42087,H1,5A,69.0
18326,Monroe County,PA,42089,H1,5A,69.0
18302,Monroe County,PA,42089,H1,5A,69.0
18372,Monroe County,PA,42089,H1,5A,69.0
18352,Monroe County,PA,42089,H1,5A,69.0
18058,Monroe County,PA,42089,H1,5A,69.0
18071,Monroe County,PA,42089,H1,5A,69.0
18332,Monroe County,PA,42089,H1,5A,69.0
18347,Monroe County,PA,42089,H1,5A,69.0
18324,Monroe County,PA,42089,H1,5A,69.0
18610,Monroe County,PA,42089,H1,5A,69.0
18322,Monroe County,PA,42089,H1,5A,69.0
18370,Monroe County,PA,42089,H1,5A,69.0
18327,Monroe County,PA,42089,H1,5A,69.0
18342,Monroe County,PA,42089,H1,5A,69.0
18357,Monroe County,PA,42089,H1,5A,69.0
18360,Monroe County,PA,42089,H1,5A,69.0
18301,Monroe County,PA,42089,H1,5A,69.0
18466,Monroe County,PA,42089,H1,5A,69.0
18333,Monroe County,PA,42089,H1,5A,69.0
18323,Monroe County,PA,42089,H1,5A,69.0
18349,Monroe County,PA,42089,H1,5A,69.0
18341,Monroe County,PA,42089,H1,5A,69.0
18344,Monroe County,PA,42089,H1,5A,69.0
18424,Monroe County,PA,42089,H1,5A,69.0
18320,Monroe County,PA,42089,H1,5A,69.0
18353,Monroe County,PA,42089,H1,5A,69.0
18355,Monroe County,PA,42089,H1,5A,69.0
18334,Monroe County,PA,42089,H1,5A,69.0
18335,Monroe County,PA,42089,H1,5A,69.0
18354,Monroe County,PA,42089,H1,5A,69.0
18346,Monroe County,PA,42089,H1,5A,69.0
18210,Monroe County,PA,42089,H1,5A,69.0
18356,Monroe County,PA,42089,H1,5A,69.0
18330,Monroe County,PA,42089,H1,5A,69.0
18350,Monroe County,PA,42089,H1,5A,69.0
18325,Monroe County,PA,42089,H1,5A,69.0
18321,Monroe County,PA,42089,H1,5A,69.0
18331,Monroe County,PA,42089,H1,5A,69.0
18328,Monroe County,PA,42089,H1,5A,69.0
19512,Montgomery County,PA,42091,H1,4A,69.0
19001,Montgomery County,PA,42091,H1,4A,69.0
19012,Montgomery County,PA,42091,H1,4A,69.0
19046,Montgomery County,PA,42091,H1,4A,69.0
19095,Montgomery County,PA,42091,H1,4A,69.0
19464,Montgomery County,PA,42091,H1,4A,69.0
18074,Montgomery County,PA,42091,H1,4A,69.0
19504,Montgomery County,PA,42091,H1,4A,69.0
19436,Montgomery County,PA,42091,H1,4A,69.0
19009,Montgomery County,PA,42091,H1,4A,69.0
18070,Montgomery County,PA,42091,H1,4A,69.0
19430,Montgomery County,PA,42091,H1,4A,69.0
19004,Montgomery County,PA,42091,H1,4A,69.0
19010,Montgomery County,PA,42091,H1,4A,69.0
19034,Montgomery County,PA,42091,H1,4A,69.0
19090,Montgomery County,PA,42091,H1,4A,69.0
19453,Montgomery County,PA,42091,H1,4A,69.0
19428,Montgomery County,PA,42091,H1,4A,69.0
19440,Montgomery County,PA,42091,H1,4A,69.0
19444,Montgomery County,PA,42091,H1,4A,69.0
18969,Montgomery County,PA,42091,H1,4A,69.0
18936,Montgomery County,PA,42091,H1,4A,69.0
19087,Montgomery County,PA,42091,H1,4A,69.0
19407,Montgomery County,PA,42091,H1,4A,69.0
19474,Montgomery County,PA,42091,H1,4A,69.0
19477,Montgomery County,PA,42091,H1,4A,69.0
18914,Montgomery County,PA,42091,H1,4A,69.0
18084,Montgomery County,PA,42091,H1,4A,69.0
18979,Montgomery County,PA,42091,H1,4A,69.0
19423,Montgomery County,PA,42091,H1,4A,69.0
18041,Montgomery County,PA,42091,H1,4A,69.0
19525,Montgomery County,PA,42091,H1,4A,69.0
19031,Montgomery County,PA,42091,H1,4A,69.0
19454,Montgomery County,PA,42091,H1,4A,69.0
19456,Montgomery County,PA,42091,H1,4A,69.0
18073,Montgomery County,PA,42091,H1,4A,69.0
18915,Montgomery County,PA,42091,H1,4A,69.0
19460,Montgomery County,PA,42091,H1,4A,69.0
19443,Montgomery County,PA,42091,H1,4A,69.0
19404,Montgomery County,PA,42091,H1,4A,69.0
19437,Montgomery County,PA,42091,H1,4A,69.0
19118,Montgomery County,PA,42091,H1,4A,69.0
19435,Montgomery County,PA,42091,H1,4A,69.0
19006,Montgomery County,PA,42091,H1,4A,69.0
19003,Montgomery County,PA,42091,H1,4A,69.0
19035,Montgomery County,PA,42091,H1,4A,69.0
19405,Montgomery County,PA,42091,H1,4A,69.0
19462,Montgomery County,PA,42091,H1,4A,69.0
19446,Montgomery County,PA,42091,H1,4A,69.0
19085,Montgomery County,PA,42091,H1,4A,69.0
